epoch,batch,train_loss,train_accuracy
20,2730,0.4743838,0.875
20,2731,0.42448306,0.875
20,2732,0.3938728,0.90625
20,2733,0.38593784,0.90625
20,2734,0.43656254,0.875
20,2735,0.60830176,0.8125
20,2736,0.31271544,0.9375
20,2737,0.37468705,0.875
20,2738,0.27616823,0.9375
20,2739,0.44377744,0.90625
20,2740,0.7594393,0.8260869565217391
21,2741,0.5957238,0.75
21,2742,0.6001146,0.8125
21,2743,0.35416594,0.9375
21,2744,0.48006028,0.90625
21,2745,0.4879448,0.875
21,2746,0.6124521,0.84375
21,2747,0.7207813,0.78125
21,2748,0.37397754,0.9375
21,2749,0.53978103,0.875
21,2750,0.36718428,0.96875
21,2751,0.3883619,0.90625
21,2752,0.57063776,0.84375
21,2753,0.45335597,0.90625
21,2754,0.3551226,0.90625
21,2755,0.500681,0.84375
21,2756,0.398265,0.96875
21,2757,0.7577326,0.75
21,2758,0.4150548,0.875
21,2759,0.5053146,0.8125
21,2760,0.75941074,0.75
21,2761,0.52264327,0.78125
21,2762,0.6581348,0.90625
21,2763,0.8082025,0.75
21,2764,0.78182006,0.78125
21,2765,0.778992,0.78125
21,2766,0.93078804,0.65625
21,2767,0.27173975,0.96875
21,2768,0.45088333,0.875
21,2769,0.46178544,0.90625
21,2770,0.31913626,0.9375
21,2771,0.36296988,0.90625
21,2772,0.61253136,0.84375
21,2773,0.4259928,0.875
21,2774,0.7615793,0.84375
21,2775,0.4884115,0.875
21,2776,0.43515116,0.875
21,2777,0.41366878,0.9375
21,2778,0.6436086,0.78125
21,2779,0.43932647,0.84375
21,2780,0.61176205,0.78125
21,2781,0.45440957,0.84375
21,2782,0.4300667,0.9375
21,2783,0.4661134,0.84375
21,2784,0.6077846,0.78125
21,2785,0.34050828,0.9375
21,2786,0.57573485,0.84375
21,2787,0.43090078,0.875
21,2788,0.62564504,0.8125
21,2789,0.45077363,0.90625
21,2790,0.61001956,0.8125
21,2791,0.49567062,0.8125
21,2792,0.45962575,0.84375
21,2793,0.43390995,0.875
21,2794,0.5662708,0.875
21,2795,0.43904638,0.78125
21,2796,0.45645392,0.8125
21,2797,0.56592137,0.8125
21,2798,0.45712197,0.875
21,2799,0.45854065,0.875
21,2800,0.48186576,0.84375
21,2801,0.45755935,0.875
21,2802,0.31187272,0.90625
21,2803,0.6449527,0.84375
21,2804,0.6029208,0.8125
21,2805,0.5705616,0.78125
21,2806,0.53953564,0.875
21,2807,0.59975904,0.875
21,2808,0.3095963,0.84375
21,2809,0.4583879,0.875
21,2810,0.27892753,0.96875
21,2811,0.3119781,0.9375
21,2812,0.5596268,0.875
21,2813,0.37333733,0.9375
21,2814,0.70793235,0.875
21,2815,0.46433982,0.84375
21,2816,0.44443837,0.9375
21,2817,0.52526516,0.78125
21,2818,0.59908766,0.8125
21,2819,0.5134635,0.875
21,2820,0.8168942,0.8125
21,2821,0.38282114,0.8125
21,2822,0.22495309,0.96875
21,2823,0.509061,0.90625
21,2824,0.30265766,0.9375
21,2825,0.6072295,0.78125
21,2826,0.7217842,0.8125
21,2827,0.44870466,0.8125
21,2828,0.5940101,0.875
21,2829,0.61326784,0.875
21,2830,0.355362,0.9375
21,2831,0.4047804,0.96875
21,2832,0.39858478,0.875
21,2833,0.35518014,0.875
21,2834,0.6487978,0.8125
21,2835,0.21347825,1.0
21,2836,0.5031899,0.90625
21,2837,0.30434516,0.96875
21,2838,0.6358173,0.78125
21,2839,0.95980936,0.71875
21,2840,0.5848448,0.8125
21,2841,0.88796985,0.75
21,2842,0.6249278,0.84375
21,2843,0.464361,0.8125
21,2844,0.2640392,0.9375
21,2845,0.6493047,0.78125
21,2846,0.49857283,0.9375
21,2847,0.39600813,0.84375
21,2848,0.50187486,0.875
21,2849,0.6247214,0.78125
21,2850,0.64186656,0.8125
21,2851,0.3426825,0.96875
21,2852,0.37809804,0.875
21,2853,0.35161394,0.90625
21,2854,0.29410878,0.96875
21,2855,0.65966666,0.78125
21,2856,0.7440403,0.84375
21,2857,0.41095686,0.84375
21,2858,0.5109992,0.875
21,2859,0.3180486,0.90625
21,2860,0.63331133,0.8125
21,2861,0.51880807,0.84375
21,2862,0.44364223,0.84375
21,2863,0.50056696,0.875
21,2864,0.42089868,0.90625
21,2865,0.8386846,0.71875
21,2866,0.5050886,0.84375
21,2867,0.42164367,0.84375
21,2868,0.57124764,0.8125
21,2869,0.46494615,0.9375
21,2870,0.35538626,0.9375
21,2871,0.28862968,0.9375
21,2872,0.36612102,0.96875
21,2873,0.4550281,0.90625
21,2874,0.36531907,0.875
21,2875,0.39415228,0.84375
21,2876,0.28269532,0.9375
21,2877,1.0401722,0.7391304347826086
22,2878,0.5317488,0.84375
22,2879,0.660936,0.8125
22,2880,0.49964613,0.875
22,2881,0.36279044,0.90625
22,2882,0.5301773,0.875
22,2883,0.29873645,0.9375
22,2884,0.49415275,0.84375
22,2885,0.39771226,0.875
22,2886,0.5832255,0.8125
22,2887,0.43711412,0.90625
22,2888,0.47950202,0.875
22,2889,0.79008853,0.8125
22,2890,0.22883393,0.9375
22,2891,0.4525379,0.875
22,2892,0.7992365,0.71875
22,2893,0.3417837,0.90625
22,2894,0.8699924,0.75
22,2895,0.47213873,0.78125
22,2896,0.7165096,0.75
22,2897,0.31105453,0.90625
22,2898,0.46590793,0.84375
22,2899,0.4524398,0.875
22,2900,0.2874636,0.875
22,2901,0.79908574,0.75
22,2902,0.37209773,0.9375
22,2903,0.39151084,0.90625
22,2904,0.54477537,0.8125
22,2905,0.6828145,0.78125
22,2906,0.6460333,0.78125
22,2907,0.6610473,0.8125
22,2908,0.23924705,0.9375
22,2909,0.66994673,0.75
22,2910,0.72940737,0.78125
22,2911,0.36495924,0.90625
22,2912,0.34564883,0.90625
22,2913,0.48844948,0.875
22,2914,0.9431065,0.71875
22,2915,0.55928326,0.78125
22,2916,0.49173698,0.875
22,2917,0.43338662,0.875
22,2918,0.49414828,0.875
22,2919,0.3846329,0.9375
22,2920,0.5367587,0.90625
22,2921,0.6737617,0.78125
22,2922,0.31385514,0.9375
22,2923,0.6719112,0.78125
22,2924,0.6038875,0.875
22,2925,0.68997693,0.8125
22,2926,0.49574605,0.84375
22,2927,0.6108473,0.8125
22,2928,0.6536328,0.78125
22,2929,0.4468077,0.875
22,2930,0.372017,0.9375
22,2931,0.59431875,0.84375
22,2932,0.46365285,0.84375
22,2933,0.56725955,0.8125
22,2934,0.27105427,0.90625
22,2935,0.42400023,0.90625
22,2936,0.547142,0.8125
22,2937,0.3966552,0.875
22,2938,0.69277304,0.78125
22,2939,0.68353325,0.75
22,2940,0.4219181,0.90625
22,2941,0.465577,0.90625
22,2942,0.54878426,0.78125
22,2943,0.7678694,0.71875
22,2944,0.70195675,0.8125
22,2945,0.47029343,0.8125
22,2946,0.4308747,0.9375
22,2947,0.2614008,0.96875
22,2948,0.3581247,0.875
22,2949,0.51451397,0.875
22,2950,0.4154631,0.90625
22,2951,0.55771726,0.8125
22,2952,0.32440686,0.90625
22,2953,0.53539264,0.875
22,2954,0.5254977,0.875
22,2955,0.40388742,0.9375
22,2956,0.41950265,0.875
22,2957,0.44284102,0.90625
22,2958,0.45104578,0.875
22,2959,0.4410229,0.8125
22,2960,0.3509227,0.9375
22,2961,0.25657788,0.9375
22,2962,0.5725817,0.84375
22,2963,0.25206935,0.9375
22,2964,0.6083577,0.84375
22,2965,0.48654354,0.90625
22,2966,0.5219755,0.84375
22,2967,0.3731972,0.90625
22,2968,0.24840058,0.96875
22,2969,0.6559511,0.8125
22,2970,0.50928193,0.875
22,2971,0.43433252,0.84375
22,2972,0.43797567,0.9375
22,2973,0.4132122,0.875
22,2974,0.5491304,0.8125
22,2975,0.3224389,0.9375
22,2976,0.45641312,0.875
22,2977,0.4794298,0.8125
22,2978,0.5323025,0.8125
22,2979,0.5435212,0.8125
22,2980,0.38933033,0.90625
22,2981,0.5835591,0.8125
22,2982,0.27756706,0.96875
22,2983,0.35483584,0.875
22,2984,0.5395115,0.84375
22,2985,0.3675838,0.90625
22,2986,0.5567165,0.9375
22,2987,0.4975589,0.84375
22,2988,0.36559996,0.90625
22,2989,0.5152723,0.84375
22,2990,0.66617095,0.84375
22,2991,0.6805391,0.8125
22,2992,0.45188928,0.875
22,2993,0.66062796,0.75
22,2994,0.38975117,0.90625
22,2995,0.5564206,0.8125
22,2996,0.582337,0.84375
22,2997,0.47655183,0.875
22,2998,0.37715316,0.84375
22,2999,0.44845343,0.84375
22,3000,0.47438315,0.9375
22,3001,0.29675373,0.9375
22,3002,0.38214308,0.90625
22,3003,0.4347094,0.875
22,3004,0.23609166,0.96875
22,3005,0.43818787,0.8125
22,3006,0.5468394,0.8125
22,3007,0.43194115,0.84375
22,3008,0.5561142,0.84375
22,3009,0.4809937,0.875
22,3010,0.4603686,0.875
22,3011,0.41319826,0.875
22,3012,0.3009682,0.96875
22,3013,0.6517552,0.75
22,3014,0.621072,0.8695652173913043
23,3015,0.2976343,0.875
23,3016,0.2526483,0.96875
23,3017,0.4955748,0.84375
23,3018,0.6192729,0.84375
23,3019,0.653703,0.8125
23,3020,0.6518036,0.84375
23,3021,0.37263647,0.84375
23,3022,0.2724368,0.96875
23,3023,0.6805949,0.8125
23,3024,0.5051807,0.84375
23,3025,0.40466794,0.90625
23,3026,0.5148352,0.84375
23,3027,0.34275007,0.875
23,3028,0.61630106,0.84375
23,3029,0.59442157,0.875
23,3030,0.71267223,0.84375
23,3031,0.57025176,0.78125
23,3032,0.6431393,0.75
23,3033,0.56310433,0.875
23,3034,0.63271207,0.84375
23,3035,0.56483483,0.84375
23,3036,0.8206732,0.8125
23,3037,0.4575385,0.875
23,3038,0.42174506,0.875
23,3039,0.81125396,0.8125
23,3040,0.46758404,0.875
23,3041,0.4219735,0.90625
23,3042,0.3520872,0.875
23,3043,0.62173706,0.84375
23,3044,0.5431174,0.84375
23,3045,0.3703079,0.9375
23,3046,0.53187853,0.8125
23,3047,0.71117973,0.78125
23,3048,0.46517363,0.90625
23,3049,0.5603038,0.90625
23,3050,0.7348439,0.71875
23,3051,0.49421158,0.90625
23,3052,0.293234,0.90625
23,3053,0.2766546,0.90625
23,3054,0.3599725,0.90625
23,3055,0.49478617,0.875
23,3056,0.47419596,0.90625
23,3057,0.26639578,0.9375
23,3058,0.35889438,0.9375
23,3059,0.46574748,0.875
23,3060,0.48346797,0.9375
23,3061,0.46415588,0.8125
23,3062,0.39368278,0.875
23,3063,0.5572299,0.84375
23,3064,0.5918594,0.875
23,3065,0.57346565,0.8125
23,3066,0.22817345,0.96875
23,3067,0.5343194,0.875
23,3068,0.45266044,0.875
23,3069,0.35914817,0.875
23,3070,0.6394116,0.8125
23,3071,0.49644804,0.875
23,3072,0.441926,0.84375
23,3073,0.41591984,0.8125
23,3074,0.36738005,0.9375
23,3075,0.30238217,0.9375
23,3076,0.3606034,0.84375
23,3077,0.38575208,0.9375
23,3078,0.76516074,0.8125
23,3079,0.30798498,0.9375
23,3080,0.5126868,0.84375
23,3081,0.44931617,0.84375
23,3082,0.64016205,0.84375
23,3083,0.4959096,0.9375
23,3084,0.31207556,0.9375
23,3085,0.59434444,0.875
23,3086,0.32847616,0.90625
23,3087,0.6728829,0.8125
23,3088,0.33529046,0.9375
23,3089,0.44150677,0.90625
23,3090,0.36537197,0.9375
23,3091,0.28483015,0.9375
23,3092,0.4678344,0.84375
23,3093,0.6040645,0.75
23,3094,0.375826,0.84375
23,3095,0.6686274,0.84375
23,3096,0.53526527,0.9375
23,3097,0.36714736,0.875
23,3098,0.45996317,0.90625
23,3099,0.3643198,0.875
23,3100,0.44780192,0.9375
23,3101,0.41992962,0.875
23,3102,0.8739774,0.75
23,3103,0.5298548,0.84375
23,3104,0.40084916,0.875
23,3105,0.45193493,0.90625
23,3106,0.5250581,0.84375
23,3107,0.6122894,0.8125
23,3108,0.9459918,0.6875
23,3109,0.3088033,0.90625
23,3110,0.5891166,0.8125
23,3111,0.58379906,0.78125
23,3112,0.43146315,0.84375
23,3113,0.48879772,0.84375
23,3114,0.3813195,0.84375
23,3115,0.6388099,0.90625
23,3116,0.47341323,0.84375
23,3117,0.38144287,0.90625
23,3118,0.3267314,0.96875
23,3119,0.43029195,0.84375
23,3120,0.6529105,0.8125
23,3121,0.42085397,0.90625
23,3122,0.43831402,0.90625
23,3123,0.49849936,0.875
23,3124,0.41640612,0.9375
23,3125,0.38431048,0.90625
23,3126,0.5044726,0.84375
23,3127,0.63801515,0.84375
23,3128,0.44435382,0.90625
23,3129,0.6032527,0.8125
23,3130,0.41164634,0.9375
23,3131,0.5969944,0.8125
23,3132,0.1984062,1.0
23,3133,0.61047316,0.78125
23,3134,0.52964574,0.8125
23,3135,0.7174452,0.78125
23,3136,0.5042945,0.875
23,3137,0.4629225,0.78125
23,3138,0.42470127,0.9375
23,3139,0.609402,0.8125
23,3140,0.23613186,0.9375
23,3141,0.47235617,0.875
23,3142,0.7077177,0.8125
23,3143,0.33669195,0.9375
23,3144,0.42058086,0.875
23,3145,0.24971795,0.9375
23,3146,0.52413505,0.90625
23,3147,0.49316323,0.8125
23,3148,0.45838124,0.84375
23,3149,0.41488072,0.84375
23,3150,0.74283504,0.71875
23,3151,0.3650442,0.9130434782608695
24,3152,0.28094405,0.96875
24,3153,0.32377237,0.9375
24,3154,0.41564748,0.875
24,3155,0.600177,0.78125
24,3156,0.5933829,0.78125
24,3157,0.488162,0.875
24,3158,0.3361927,0.875
24,3159,0.5143718,0.875
24,3160,0.93142986,0.71875
24,3161,0.35880414,0.9375
24,3162,0.40097398,0.90625
24,3163,0.39770597,0.875
24,3164,0.34859863,0.96875
24,3165,0.55323124,0.875
24,3166,0.3101885,0.96875
24,3167,0.8672003,0.75
24,3168,0.6895045,0.84375
24,3169,0.31074437,0.96875
24,3170,0.43852624,0.875
24,3171,0.6801926,0.84375
24,3172,0.7320611,0.8125
24,3173,0.4451043,0.84375
24,3174,0.6027558,0.8125
24,3175,0.4320553,0.90625
24,3176,0.32359982,0.9375
24,3177,0.6437951,0.8125
24,3178,0.71146023,0.75
24,3179,0.6442565,0.78125
24,3180,0.3181951,0.9375
24,3181,0.4662576,0.9375
24,3182,0.18053818,1.0
24,3183,0.46692342,0.84375
24,3184,0.42468336,0.875
24,3185,0.96085924,0.8125
24,3186,0.68450814,0.84375
24,3187,0.6066254,0.75
24,3188,0.28218552,0.96875
24,3189,0.40582854,0.875
24,3190,0.34269032,0.90625
24,3191,0.28812304,0.90625
24,3192,0.38122976,0.84375
24,3193,0.48065376,0.84375
24,3194,0.3252818,0.90625
24,3195,0.5149749,0.84375
24,3196,0.47318557,0.90625
24,3197,0.39272922,0.90625
24,3198,0.5081662,0.84375
24,3199,0.7573633,0.78125
24,3200,0.74321836,0.75
24,3201,0.5583347,0.90625
24,3202,0.4867339,0.8125
24,3203,0.5062328,0.90625
24,3204,0.33120996,0.9375
24,3205,0.45240635,0.84375
24,3206,0.56324965,0.75
24,3207,0.2030434,0.9375
24,3208,0.34646812,0.90625
24,3209,0.41736364,0.875
24,3210,0.30680475,0.90625
24,3211,0.5328264,0.8125
24,3212,0.39671627,0.875
24,3213,0.4251098,0.9375
24,3214,0.25265956,0.96875
24,3215,0.52587724,0.875
24,3216,0.46756005,0.84375
24,3217,0.39306444,0.875
24,3218,0.30494514,0.90625
24,3219,0.7168294,0.75
24,3220,0.28999114,0.9375
24,3221,0.4496152,0.875
24,3222,0.5609303,0.84375
24,3223,0.4290298,0.9375
24,3224,0.4481551,0.84375
24,3225,0.38739118,0.9375
24,3226,0.30544218,0.9375
24,3227,0.29951707,0.96875
24,3228,0.7214383,0.8125
24,3229,0.4082024,0.90625
24,3230,0.5084608,0.8125
24,3231,0.5624233,0.875
24,3232,0.45519596,0.9375
24,3233,0.42387533,0.90625
24,3234,0.50032556,0.9375
24,3235,0.40229055,0.90625
24,3236,0.4429742,0.875
24,3237,0.51075506,0.84375
24,3238,0.85233396,0.75
24,3239,0.40218076,0.84375
24,3240,0.437936,0.875
24,3241,0.52673525,0.78125
24,3242,0.216964,0.96875
24,3243,0.3568486,0.9375
24,3244,0.57164,0.8125
24,3245,0.26444122,0.96875
24,3246,0.40703183,0.875
24,3247,0.47257856,0.875
24,3248,0.5245537,0.875
24,3249,0.5020697,0.8125
24,3250,0.36997882,0.90625
24,3251,0.37953374,0.90625
24,3252,0.4769081,0.875
24,3253,0.28515896,0.9375
24,3254,0.37657994,0.84375
24,3255,0.8829474,0.625
24,3256,0.38471988,0.90625
24,3257,0.4622786,0.875
24,3258,0.540347,0.84375
24,3259,0.4458544,0.875
24,3260,0.46957633,0.875
24,3261,0.61453545,0.84375
24,3262,0.59485835,0.875
24,3263,0.4678002,0.875
24,3264,0.5782519,0.78125
24,3265,0.35377377,0.9375
24,3266,0.6732063,0.78125
24,3267,0.4311736,0.90625
24,3268,0.4222606,0.96875
24,3269,0.6175023,0.84375
24,3270,0.25355154,0.96875
24,3271,0.46708617,0.875
24,3272,0.6969159,0.8125
24,3273,0.49388152,0.875
24,3274,0.6943041,0.8125
24,3275,0.5583149,0.875
24,3276,0.3859798,0.90625
24,3277,0.5898312,0.875
24,3278,0.5890392,0.8125
24,3279,0.6481521,0.75
24,3280,0.41089022,0.875
24,3281,0.6829415,0.8125
24,3282,0.52787596,0.84375
24,3283,0.816614,0.75
24,3284,0.75961936,0.78125
24,3285,0.51049197,0.8125
24,3286,0.5772259,0.84375
24,3287,0.49191868,0.875
24,3288,0.69135004,0.8260869565217391
25,3289,0.498691,0.84375
25,3290,0.36949778,0.875
25,3291,0.45573935,0.875
25,3292,0.25183874,0.9375
25,3293,0.6774713,0.8125
25,3294,0.6325348,0.8125
25,3295,0.5778271,0.875
25,3296,0.25616875,0.90625
25,3297,0.2945702,0.9375
25,3298,0.58541006,0.84375
25,3299,0.47134963,0.84375
25,3300,0.6570296,0.78125
25,3301,0.1715128,1.0
25,3302,0.43357506,0.90625
25,3303,0.55255395,0.78125
25,3304,0.44697797,0.875
25,3305,0.55705214,0.84375
25,3306,0.39686048,0.84375
25,3307,0.7680786,0.78125
25,3308,0.48453978,0.75
25,3309,0.47099298,0.875
25,3310,0.38093457,0.84375
25,3311,0.4489166,0.875
25,3312,0.80472183,0.78125
25,3313,0.41460362,0.9375
25,3314,0.4376758,0.875
25,3315,0.5165618,0.90625
25,3316,0.3667502,0.9375
25,3317,0.4633204,0.9375
25,3318,0.26233175,0.9375
25,3319,0.57763135,0.78125
25,3320,0.34428713,0.875
25,3321,0.49875957,0.875
25,3322,0.30512717,0.9375
25,3323,0.4509773,0.875
25,3324,0.34265086,0.90625
25,3325,0.60405463,0.84375
25,3326,0.56209695,0.84375
25,3327,0.54622567,0.84375
25,3328,0.5934563,0.875
25,3329,0.42958277,0.875
25,3330,0.5307088,0.90625
25,3331,0.45289016,0.8125
25,3332,0.48763773,0.84375
25,3333,0.35022044,0.90625
25,3334,0.52936983,0.84375
25,3335,0.6282014,0.84375
25,3336,0.54878014,0.90625
25,3337,0.37368006,0.875
25,3338,0.62857914,0.84375
25,3339,0.42723787,0.90625
25,3340,0.4003981,0.90625
25,3341,0.3187583,0.9375
25,3342,0.32328895,0.90625
25,3343,0.4053161,0.84375
25,3344,0.5237467,0.8125
25,3345,0.44378218,0.90625
25,3346,0.47867656,0.84375
25,3347,0.5953596,0.8125
25,3348,0.44312516,0.90625
25,3349,0.45948938,0.84375
25,3350,0.4854097,0.84375
25,3351,0.5149588,0.84375
25,3352,0.31768736,0.90625
25,3353,0.313198,0.9375
25,3354,0.34261853,0.9375
25,3355,0.6230412,0.78125
25,3356,0.5868933,0.84375
25,3357,0.3899348,0.90625
25,3358,0.4488312,0.875
25,3359,0.41519454,0.9375
25,3360,0.46281728,0.875
25,3361,0.4946415,0.84375
25,3362,0.18120159,1.0
25,3363,0.6611545,0.875
25,3364,0.38696927,0.96875
25,3365,0.27634346,0.9375
25,3366,0.46196398,0.84375
25,3367,0.29304177,0.90625
25,3368,0.4852869,0.875
25,3369,0.39849365,0.875
25,3370,0.54268014,0.8125
25,3371,0.3685644,0.90625
25,3372,0.44198614,0.90625
25,3373,0.34254,0.84375
25,3374,0.66866755,0.8125
25,3375,0.42827806,0.84375
25,3376,0.4620812,0.84375
25,3377,0.7268552,0.8125
25,3378,0.4562282,0.875
25,3379,0.5646927,0.875
25,3380,0.36392063,0.9375
25,3381,0.6420113,0.84375
25,3382,0.27150628,0.90625
25,3383,0.5213684,0.875
25,3384,0.5805495,0.875
25,3385,0.4068129,0.8125
25,3386,0.36230183,0.9375
25,3387,0.79538566,0.78125
25,3388,0.5118157,0.78125
25,3389,0.7532786,0.8125
25,3390,0.40999243,0.875
25,3391,0.33166286,0.90625
25,3392,0.52358645,0.8125
25,3393,0.42289174,0.875
25,3394,0.49850887,0.84375
25,3395,0.45881855,0.875
25,3396,0.4753217,0.875
25,3397,0.48749018,0.8125
25,3398,0.41354814,0.875
25,3399,0.43035868,0.875
25,3400,0.46728122,0.84375
25,3401,0.37829036,0.90625
25,3402,0.83273697,0.75
25,3403,0.7230262,0.8125
25,3404,0.60700583,0.8125
25,3405,0.5093275,0.875
25,3406,0.6050503,0.84375
25,3407,0.3667131,0.875
25,3408,0.39156872,0.875
25,3409,0.5595739,0.78125
25,3410,0.53204453,0.8125
25,3411,0.38224062,0.96875
25,3412,0.6827302,0.8125
25,3413,0.40239528,0.9375
25,3414,0.42546523,0.90625
25,3415,0.75388306,0.71875
25,3416,0.7655219,0.8125
25,3417,0.5312174,0.9375
25,3418,0.3922145,0.875
25,3419,0.7410111,0.75
25,3420,0.2966348,0.9375
25,3421,0.8454337,0.78125
25,3422,0.34891593,0.90625
25,3423,0.45801637,0.84375
25,3424,0.6457541,0.75
25,3425,0.29486042,0.9565217391304348
26,3426,0.7497581,0.71875
26,3427,0.50757015,0.875
26,3428,0.67353,0.8125
26,3429,0.35252902,0.9375
26,3430,0.5171387,0.84375
26,3431,0.45138958,0.84375
26,3432,0.4071035,0.84375
26,3433,0.45308983,0.9375
26,3434,0.6186083,0.78125
26,3435,0.21655528,0.96875
26,3436,0.57145244,0.875
26,3437,0.31721175,0.96875
26,3438,0.38423532,0.875
26,3439,0.25338772,0.96875
26,3440,0.35341647,0.9375
26,3441,0.4867914,0.875
26,3442,0.4727087,0.8125
26,3443,0.45300502,0.84375
26,3444,0.72570384,0.84375
26,3445,0.47672895,0.90625
26,3446,0.5288806,0.84375
26,3447,0.8235279,0.71875
26,3448,0.84090954,0.71875
26,3449,0.3660319,0.9375
26,3450,0.57883376,0.875
26,3451,0.5487856,0.84375
26,3452,0.4921838,0.875
26,3453,0.8070301,0.75
26,3454,0.4382624,0.84375
26,3455,0.2689871,0.9375
26,3456,0.38918993,0.90625
26,3457,0.32427168,0.90625
26,3458,0.79091465,0.71875
26,3459,0.4772685,0.84375
26,3460,0.33281186,0.9375
26,3461,0.345124,0.875
26,3462,0.42202324,0.9375
26,3463,0.5839683,0.78125
26,3464,0.26017562,0.96875
26,3465,0.93473667,0.71875
26,3466,0.48421025,0.8125
26,3467,0.80753577,0.8125
26,3468,0.40498996,0.875
26,3469,0.4017761,0.875
26,3470,0.4682706,0.90625
26,3471,0.4956196,0.84375
26,3472,0.4018299,0.90625
26,3473,0.69462335,0.84375
26,3474,0.5115026,0.84375
26,3475,0.30673692,0.96875
26,3476,0.23478664,0.96875
26,3477,0.21699652,0.96875
26,3478,0.46481135,0.84375
26,3479,0.42312703,0.84375
26,3480,0.3907564,0.90625
26,3481,0.4343431,0.90625
26,3482,0.47818977,0.84375
26,3483,0.23156512,0.9375
26,3484,0.3341736,0.9375
26,3485,0.4912937,0.84375
26,3486,0.47750124,0.8125
26,3487,0.58242303,0.90625
26,3488,0.22443156,0.96875
26,3489,0.34882578,0.875
26,3490,0.29939532,0.90625
26,3491,0.48317277,0.875
26,3492,0.3622171,0.9375
26,3493,1.1592369,0.59375
26,3494,0.4075087,0.90625
26,3495,0.5896635,0.8125
26,3496,0.82361436,0.75
26,3497,0.5080063,0.84375
26,3498,0.43358275,0.875
26,3499,0.40589333,0.9375
26,3500,0.91828305,0.625
26,3501,0.39195105,0.875
26,3502,0.38724858,0.90625
26,3503,0.61923605,0.78125
26,3504,0.34913296,0.875
26,3505,0.4510602,0.875
26,3506,0.55364746,0.84375
26,3507,0.67242783,0.84375
26,3508,0.4034075,0.875
26,3509,0.4741254,0.84375
26,3510,0.55426824,0.75
26,3511,0.43865988,0.875
26,3512,0.54329395,0.84375
26,3513,0.29129675,0.90625
26,3514,0.36265904,0.875
26,3515,0.3883253,0.875
26,3516,0.60441035,0.875
26,3517,0.81173146,0.78125
26,3518,0.6341879,0.84375
26,3519,0.47921267,0.84375
26,3520,0.70584625,0.78125
26,3521,0.579044,0.84375
26,3522,0.5605069,0.84375
26,3523,0.46438393,0.875
26,3524,0.21279408,0.96875
26,3525,0.4740041,0.84375
26,3526,0.51997006,0.84375
26,3527,0.5437522,0.84375
26,3528,0.42486122,0.9375
26,3529,0.6357646,0.8125
26,3530,0.29946855,0.90625
26,3531,0.5242067,0.8125
26,3532,0.5679631,0.9375
26,3533,0.75966436,0.75
26,3534,0.45485303,0.875
26,3535,0.362205,0.96875
26,3536,0.27245295,1.0
26,3537,0.39603448,0.90625
26,3538,0.32991096,0.96875
26,3539,0.40375373,0.90625
26,3540,0.45967466,0.84375
26,3541,0.57669294,0.84375
26,3542,0.6738978,0.78125
26,3543,0.38319987,0.875
26,3544,0.55557036,0.8125
26,3545,0.71057504,0.75
26,3546,0.3892788,0.90625
26,3547,0.4324397,0.90625
26,3548,0.49716336,0.84375
26,3549,0.384251,0.90625
26,3550,0.7733588,0.71875
26,3551,0.4641143,0.875
26,3552,0.4662092,0.9375
26,3553,0.5676552,0.875
26,3554,0.5003766,0.84375
26,3555,0.15834376,0.96875
26,3556,0.17719966,1.0
26,3557,0.48852995,0.78125
26,3558,0.79159415,0.78125
26,3559,0.30523628,0.9375
26,3560,0.6577501,0.8125
26,3561,0.2439576,0.96875
26,3562,0.43748832,0.8260869565217391
27,3563,0.31326708,0.875
27,3564,0.41568708,0.90625
27,3565,0.55643594,0.875
27,3566,0.6072166,0.78125
27,3567,0.55772275,0.84375
27,3568,0.6222352,0.84375
27,3569,0.41601735,0.90625
27,3570,0.3708291,0.84375
27,3571,0.64619917,0.8125
27,3572,0.4829663,0.90625
27,3573,0.5244689,0.875
27,3574,0.5108412,0.8125
27,3575,0.4885279,0.84375
27,3576,0.8475027,0.78125
27,3577,0.26808262,0.9375
27,3578,0.53271693,0.84375
27,3579,0.43756342,0.875
27,3580,0.44987994,0.84375
27,3581,0.8662601,0.75
27,3582,0.38652295,0.875
27,3583,0.45172682,0.9375
27,3584,0.36865875,0.9375
27,3585,0.4711451,0.84375
27,3586,0.3820454,0.875
27,3587,0.3976345,0.875
27,3588,0.94745815,0.75
27,3589,0.5092371,0.90625
27,3590,0.4499656,0.8125
27,3591,0.44455668,0.875
27,3592,0.56342524,0.84375
27,3593,0.6264724,0.75
27,3594,0.34942335,0.90625
27,3595,0.23714703,0.9375
27,3596,0.44257703,0.90625
27,3597,0.46904075,0.8125
27,3598,0.56796,0.84375
27,3599,0.48377904,0.8125
27,3600,0.4321284,0.875
27,3601,0.4597195,0.875
27,3602,0.49404213,0.875
27,3603,0.7547431,0.875
27,3604,0.5826068,0.78125
27,3605,0.69839287,0.71875
27,3606,0.65672475,0.8125
27,3607,0.43560594,0.8125
27,3608,0.25534755,0.90625
27,3609,0.28686255,0.9375
27,3610,0.5153728,0.78125
27,3611,0.3930238,0.84375
27,3612,0.6572057,0.8125
27,3613,0.73423034,0.78125
27,3614,0.40563163,0.84375
27,3615,0.46804923,0.84375
27,3616,0.52132833,0.875
27,3617,0.52589524,0.8125
